시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
230,0,230,192.3,192.3,0.0,186.0,186.0,0.0,87.9,8.5,131.0,2.5,35.081,4.833,3.418,0.693,204154,59,31.3,0.0,0.0,0.0,0.0,11095.0,1,0,1,0.0,22.4,97934.0,0.0,0.6609999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,833,286,1,1,1,1,99.0
80,0,80,65.4,0.0,65.4,65.4,0.0,65.4,38.6,14.2,85.4,7.1,35.086,13.836,3.564,1.514,34931,266,6.6,0.0,0.0,0.0,0.0,739.4,0,1,1,0.0,9.8,42639.0,0.0,0.818,0.0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,4752,4752,1,1,1,1,93.2
60,0,60,35.1,0.0,35.1,35.1,0.0,35.1,103.5,6.5,136.8,0.7,37.381,8.606,4.06,1.18,85698,31,5.8,0.0,0.0,0.0,0.0,1289.0,0,1,1,0.0,43.8,191317.0,0.0,6.832999999999999,24.2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,3590,3590,1,1,1,1,99.3
110,0,110,103.3,0.0,103.3,103.3,0.0,103.3,67.4,6.9,115.6,2.4,30.384,7.287000000000001,3.439,0.775,188500,140,11.4,0.0,0.0,0.0,0.0,6104.0,1,0,1,0.0,14.3,62488.0,0.0,0.759,25.7,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3304,3256,1,1,1,1,96.6
45,0,45,24.6,0.0,24.6,24.6,0.0,24.6,61.5,9.0,106.7,4.5,30.632,11.931,2.625,1.039,29917,0,2.0,0.0,0.0,0.0,0.0,1000.0,0,1,1,0.0,6.7,29366.0,0.0,1.4980000000000002,0.0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5419,5419,1,1,1,1,98.1
48,0,48,3.9,0.0,3.9,3.9,0.0,3.9,42.3,7.7,110.6,4.0,29.052,11.498,3.1710000000000003,1.099,4993,81,0.2,0.0,0.0,0.0,0.0,110.0,1,0,0,0.0,2.2,9717.0,0.0,3.115,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6027,6027,1,1,1,1,94.8
230,0,230,93.8,0.0,93.8,93.8,0.0,93.8,84.7,6.4,155.4,2.3,34.728,9.55,3.683,1.035,106811,10,11.6,0.0,0.0,0.0,0.0,3275.0,1,0,1,0.0,14.4,62715.0,0.0,0.851,69.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3256,3256,1,1,1,1,97.6
25,0,25,22.4,0.0,22.4,22.4,0.0,22.4,66.2,18.3,69.3,6.8,34.328,11.363,1.939,0.787,50183,192,2.0,0.0,0.0,0.0,0.0,1085.0,0,1,1,0.0,6.6,28993.0,0.0,1.6230000000000002,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4103,4102,1,1,1,1,93.3
35,0,35,2.6,0.0,2.6,2.6,0.0,2.6,38.2,4.6,61.9,1.6,23.126,9.823,1.5490000000000002,0.609,53667,45,0.2,0.0,0.0,0.0,0.0,240.0,1,0,1,0.0,12.8,55873.0,0.0,26.853,0.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,4040,4040,1,1,1,1,97.3
20,0,20,9.8,0.0,9.8,9.8,0.0,9.8,84.4,9.3,67.2,1.8,37.877,8.565,4.235,0.884,47333,1063,1.3,0.0,0.0,0.0,0.0,456.0,0,1,1,0.0,1.0,4208.0,0.0,0.54,6.5,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5510,5509,1,1,1,1,97.8
20,0,20,12.3,0.0,12.3,12.3,0.0,12.3,119.4,20.7,120.0,5.0,38.828,17.973,5.634,1.5830000000000002,75817,187,1.6,0.0,0.0,0.0,0.0,100.0,0,1,1,0.0,1.0,4385.0,0.0,0.446,0.0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,8094,8094,1,1,1,1,96.1
30,0,30,27.3,0.0,27.3,27.3,0.0,27.3,92.5,22.6,79.1,8.0,42.82899999999999,15.408,4.19,1.5519999999999998,59083,183,2.2,0.0,0.0,0.0,0.0,170.0,0,1,1,0.0,5.8,25369.0,0.0,1.165,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,8584,8584,1,1,1,1,91.4
18,0,18,11.3,0.0,11.3,11.3,0.0,11.3,98.5,2.8,451.8,0.6,37.821,5.9910000000000005,2.935,0.481,127050,0,2.5,0.0,0.0,0.0,0.0,98.7,1,0,1,0.0,1.3,5722.0,0.0,0.635,0.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,5483,5483,1,1,1,1,99.8
140,140,0,43.1,43.1,0.0,43.1,43.1,0.0,125.3,11.5,124.0,5.9,47.043,14.116,8.43,1.122,57887,165,5.5,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,5.4,23390.0,0.0,0.6809999999999999,50.0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5539,4048,1,1,1,1,95.5
160,0,160,124.9,0.0,124.9,124.9,0.0,124.9,96.3,14.0,134.9,6.2,29.645,9.46,3.514,1.006,147151,12,13.6,0.0,0.0,0.0,0.0,6785.0,1,0,1,0.0,30.1,131558.0,0.0,1.3219999999999998,48.2,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1323,1309,1,1,1,1,95.3
200,0,200,125.1,0.0,125.1,125.1,0.0,125.1,92.4,8.9,123.4,4.2,44.807,9.872,4.12,1.132,122434,116,18.2,0.0,0.0,0.0,0.0,3318.0,1,0,1,0.0,21.4,93630.0,0.0,0.94,83.5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3348,3334,1,1,1,1,96.9
100,0,100,58.6,0.0,58.6,58.6,0.0,58.6,77.6,8.5,151.4,6.8,30.329,14.682,3.661,0.307,61996,68,5.6,0.0,0.0,0.0,0.0,2734.0,1,0,1,0.0,6.4,27972.0,0.0,0.599,46.0,4,0,0,1,0,0,1,1,1,1,0,0,0,0,1,4077,4077,1,1,1,1,96.1
10,10,0,10.0,10.0,0.0,10.0,10.0,0.0,89.2,10.4,196.9,4.3,39.638000000000005,14.457,3.99,1.54,32783,288,1.9,0.0,0.0,0.0,0.0,60.0,0,1,1,0.0,2.5,10838.0,0.0,1.36,6.7,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5288,5288,1,1,1,1,97.9
24000,0,24000,24828.9,0.0,24828.9,22960.8,0.0,22960.8,96.5,5.8,297.1,0.7,43.459,9.832,4.428,0.026,90844,23,4916.2,35.1,0.0,0.0,0.0,87666.0,0,1,1,6.2,1084.4,4443458.0,66.8,0.243,3430.9,24,0,0,1,0,0,1,1,0,0,0,1,0,0,1,8049,7976,0,1,0,0,99.4
50,0,50,37.5,0.0,37.5,37.5,0.0,37.5,74.6,12.8,91.4,5.1,31.122,12.552,6.581,1.3869999999999998,249808,302,4.3,0.0,0.0,0.0,0.0,484.0,1,0,0,0.0,11.0,47835.0,0.0,1.6030000000000002,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,6849,6849,1,1,1,1,95.3
60,0,60,57.4,0.0,57.4,57.4,0.0,57.4,95.7,11.4,112.7,3.1,36.044,11.145,4.206,0.961,73434,147,11.6,0.0,0.0,0.0,0.0,1704.0,1,0,1,0.0,12.4,54163.0,0.0,1.1840000000000002,24.1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3384,1,1,1,1,98.0
140000,0,140000,113106.3,0.0,113106.3,71198.1,0.0,71198.1,100.4,9.5,196.8,1.7,50.838,8.814,4.842,0.537,52409,351,20411.8,300.4,0.0,0.0,0.0,232608.0,1,0,0,0.5,7093.0,30832542.0,32.3,0.544,0.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,7133,7552,0,1,0,0,98.4
40,0,40,33.5,0.0,33.5,33.5,0.0,33.5,105.0,8.9,95.0,4.8,22.163,13.049,1.982,1.2009999999999998,300000,764,3.5,0.0,0.0,0.0,0.0,686.0,0,0,1,0.0,8.2,35651.0,0.0,1.335,2.9,3,0,0,1,1,1,0,1,0,1,0,1,0,1,1,3935,3935,1,1,1,1,96.7
35,0,35,30.0,0.0,30.0,30.0,0.0,30.0,95.7,10.9,188.9,5.4,35.093,13.532,4.561,0.898,116167,629,4.1,0.0,0.0,0.0,0.0,2500.0,0,1,1,0.0,1.5,6630.0,0.0,0.278,0.0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,2547,2547,1,1,1,1,95.7
80,0,80,56.0,0.0,56.0,56.0,0.0,56.0,75.9,14.9,82.9,3.8,31.889,13.633,3.786,1.362,85160,153,4.6,0.0,0.0,0.0,0.0,1400.0,0,1,1,0.0,10.6,46440.0,0.0,1.04,0.0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,4760,4760,1,1,1,1,95.6
70,0,70,56.9,0.0,56.9,55.4,0.0,55.4,79.0,10.1,72.2,5.7,49.548,12.17,5.081,1.29,27887,95,6.0,0.0,0.0,0.0,0.0,480.0,0,1,1,0.0,4.1,18117.0,0.0,0.412,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6036,6035,1,1,1,1,94.7
30,0,30,22.8,0.0,22.8,22.8,0.0,22.8,39.6,12.9,85.6,8.2,37.014,16.687,3.893,1.726,38978,376,2.2,0.0,0.0,0.0,0.0,304.0,0,1,1,0.0,4.2,18134.0,0.0,0.996,0.0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,6831,6831,1,1,1,1,92.8
50,0,50,45.6,0.0,45.6,45.6,0.0,45.6,35.3,4.3,54.7,0.8,26.998,8.295,2.768,0.355,27294,56,2.2,0.0,0.0,0.0,0.0,1430.0,1,0,1,0.0,0.9,4044.0,0.0,0.111,7.4,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6423,6423,1,1,1,1,96.2
95,0,95,78.4,0.0,78.4,78.4,0.0,78.4,74.7,5.7,84.5,0.7,51.876000000000005,15.643,5.159,0.85,172377,39,13.9,0.0,0.0,0.0,0.0,2860.0,0,1,0,0.0,3.1,13502.0,0.0,0.216,14.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1536,1518,1,1,1,1,98.3
75,0,75,66.5,0.0,66.5,66.5,0.0,66.5,115.8,12.8,178.1,5.6,51.018,15.148,5.147,1.482,130547,55,8.1,0.0,0.0,0.0,0.0,182.0,0,1,1,0.0,9.2,40391.0,0.0,0.763,0.0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,6819,6819,1,1,1,1,95.7
39,0,39,25.0,0.0,25.0,25.0,0.0,25.0,62.1,18.0,89.6,6.9,31.457,21.634,4.151,2.2430000000000003,293417,1402,2.6,0.0,0.0,0.0,0.0,240.0,1,0,0,0.0,1.9,8354.0,0.0,0.42,0.0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,7304,7304,1,1,1,1,95.1
45,0,45,40.5,0.0,40.5,40.5,0.0,40.5,86.6,25.9,64.6,8.1,44.557,15.261,4.349,1.497,57917,218,3.1,0.0,0.0,0.0,0.0,299.0,0,1,1,0.0,4.5,19711.0,0.0,0.611,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7214,7214,1,1,1,1,91.1
70,0,70,56.9,0.0,56.9,56.9,0.0,56.9,85.5,15.2,109.4,5.7,34.155,13.809,7.102,1.5119999999999998,230769,286,7.7,0.0,0.0,0.0,0.0,413.0,1,0,0,0.0,3.9,16891.0,0.0,0.372,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,6849,6849,1,1,1,1,95.1
80,0,80,51.8,0.0,51.8,51.8,0.0,51.8,71.9,6.5,131.2,2.0,30.145,9.805,3.743,0.853,208378,133,6.5,0.0,0.0,0.0,0.0,4967.0,1,0,1,0.0,6.9,30139.0,0.0,0.731,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,999,759,1,1,1,1,98.7
150,0,150,59.0,0.0,59.0,59.0,0.0,59.0,93.5,14.1,129.8,6.3,53.292,12.511,5.92,1.136,153923,544,16.8,0.0,0.0,0.0,0.0,2847.0,0,1,1,0.0,9.0,39190.0,0.0,0.8340000000000001,32.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1689,1674,1,1,1,1,97.6
280,280,0,198.8,198.8,0.0,198.8,198.8,0.0,89.0,8.0,173.4,3.3,54.153,13.908,5.854,1.3869999999999998,116921,162,32.9,0.0,0.0,0.0,0.0,4530.0,0,1,0,0.0,47.4,206889.0,0.0,1.306,42.2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,4032,4032,1,1,1,1,98.5
50,0,50,63.2,0.0,63.2,63.2,0.0,63.2,61.9,6.5,117.1,3.4,27.879,10.917,2.969,0.972,28528,0,5.1,0.0,0.0,0.0,0.0,1046.0,0,1,1,0.0,1.9,8236.0,0.0,0.1639999999999999,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,4809,4809,1,1,1,1,98.4
200,0,200,130.4,0.0,130.4,130.4,0.0,130.4,551.9,9.9,648.6,3.5,75.607,10.788,8.214,0.865,536981,290,78.7,0.0,0.0,0.0,0.0,3186.0,1,0,1,0.0,45.5,198791.0,0.0,1.913,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3075,2089,1,1,1,1,99.4
110,0,110,149.6,0.0,149.6,149.6,0.0,149.6,34.1,3.5,28.9,0.4,18.593,8.544,2.622,1.1840000000000002,89691,62,9.2,0.0,0.0,0.0,0.0,1063.0,0,1,0,0.0,2.0,8758.0,0.0,0.073,14.8,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4979,4979,1,1,1,1,97.9
1000,0,1000,885.3,0.0,885.3,873.6,0.0,873.6,110.5,7.9,258.8,2.6,46.2,4.556,5.035,0.263,462121,314,196.4,0.0,0.0,0.0,0.0,12211.0,1,0,0,0.0,69.9,305191.0,0.0,0.4379999999999999,258.1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,2467,2466,1,1,0,0,98.8
50,0,50,38.9,0.0,38.9,38.9,0.0,38.9,126.2,7.6,154.8,2.8,44.515,7.789,4.7780000000000005,0.792,171509,155,5.0,0.0,0.0,0.0,0.0,2294.0,0,1,1,0.0,7.0,30592.0,0.0,0.987,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3188,2228,1,1,1,1,98.1
60,0,60,98.3,0.0,98.3,98.3,0.0,98.3,76.9,6.7,158.3,5.1,38.503,7.712000000000001,4.074,0.5760000000000001,283151,629,10.8,0.0,0.0,0.0,0.0,1446.8,0,1,0,0.0,5.5,24122.0,0.0,0.308,10.2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,4739,4739,1,1,1,1,95.1
30000,0,30000,35180.2,0.0,35180.2,30352.6,0.0,30352.6,101.5,10.4,122.4,2.8,27.467,11.752,2.645,0.397,56071,194,3703.7,44.2,0.0,311.7,0.0,79827.0,0,1,1,3.0,741.9,3143928.0,21.9,0.134,3588.0,27,0,0,1,1,0,0,1,1,0,1,0,1,0,0,7068,7068,0,1,0,0,97.3
4000,0,4000,3679.0,0.0,3679.0,3444.2,0.0,3444.2,97.4,8.0,173.9,3.6,33.067,4.996,3.892,0.055,124656,72,657.0,0.0,0.0,0.0,0.0,25253.0,0,1,1,0.0,291.3,1272207.0,0.0,0.4639999999999999,0.0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,5305,5305,0,1,0,0,98.5
40,0,40,21.9,0.0,21.9,21.9,0.0,21.9,53.8,2.9,131.1,0.6,27.653,4.182,4.13,0.495,408250,23,2.1,0.0,0.0,0.0,0.0,310.0,1,0,1,0.0,3.4,14905.0,0.0,0.856,7.8,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4109,4109,1,1,1,1,98.5
100000,0,100000,92843.2,0.0,92843.2,90855.5,0.0,90855.5,81.1,7.2,164.1,0.6,42.133,4.994,4.057,0.208,151803,3,16933.1,0.0,0.0,0.0,0.0,177689.0,0,0,1,0.0,2465.1,10764756.0,0.0,0.149,3515.0,32,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1770,1769,0,1,0,0,99.5
20,0,20,16.1,16.1,0.0,16.1,16.1,0.0,67.4,8.5,86.3,3.6,30.497,14.911,3.442,1.571,93677,283,1.8,0.0,0.0,0.0,0.0,99.0,1,0,0,0.0,3.4,14724.0,0.0,1.151,0.0,9,0,0,1,0,0,0,1,0,1,0,1,1,0,0,6074,6074,1,1,1,1,97.4
75,0,75,72.7,0.0,72.7,72.7,0.0,72.7,88.3,10.2,166.0,6.7,35.957,12.183,4.218,1.217,146038,142,9.4,0.0,0.0,0.0,0.0,2890.0,0,1,1,0.0,16.8,73347.0,0.0,1.266,17.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,3684,3684,1,1,1,1,95.6
170,0,170,66.7,0.0,66.7,66.7,0.0,66.7,65.8,4.7,191.8,2.1,27.584,5.773,4.499,0.76,156849,299,6.0,0.0,0.0,0.0,0.0,1264.0,1,0,1,0.0,27.0,118077.0,0.0,2.222,7.6,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6666,6666,1,1,1,1,97.6
190,0,190,180.5,180.5,0.0,170.7,170.7,0.0,89.2,8.2,144.9,3.0,35.583,4.383,3.305,0.909,166000,102,30.2,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,24.3,106194.0,0.0,0.7809999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,3622,2379,1,1,1,1,98.9
50,0,50,15.6,0.0,15.6,15.6,0.0,15.6,125.0,6.4,145.2,3.9,44.595,12.031,4.284,0.524,87283,92,2.6,0.0,0.0,0.0,0.0,1098.0,0,1,0,97.8,2.6,240.0,2.5,0.019,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3185,3185,1,1,1,1,98.5
80,0,80,58.6,0.0,58.6,58.6,0.0,58.6,71.9,9.1,140.5,7.1,29.57,12.647,3.469,1.271,163755,299,5.9,0.0,0.0,0.0,0.0,1304.0,0,1,1,0.0,9.4,40834.0,0.0,0.875,17.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4962,4962,1,1,1,1,95.6
500,0,500,437.7,0.0,437.7,409.5,0.0,409.5,43.6,3.5,99.5,2.8,27.592,5.794,2.645,0.209,34915,0,20.6,0.0,0.0,0.0,0.0,8360.5,1,0,1,0.0,47.3,206682.0,0.0,0.634,0.0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,4535,4627,0,1,0,0,94.2
120,0,120,162.2,0.0,162.2,162.2,0.0,162.2,84.3,6.2,114.5,2.8,37.344,9.772,3.699,0.904,86385,8,18.7,0.0,0.0,0.0,0.0,1000.0,0,1,0,0.0,9.2,40274.0,0.0,0.312,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4703,4703,1,1,1,1,97.7
80,0,80,29.7,0.0,29.7,29.7,0.0,29.7,88.1,7.6,131.2,2.3,46.806,12.369000000000002,4.933,1.431,112019,154,7.1,0.0,0.0,0.0,0.0,341.0,0,1,1,0.0,0.2,811.0,0.0,0.034,17.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,4017,4017,1,1,1,1,98.2
68,0,68,50.2,0.0,50.2,50.2,0.0,50.2,108.1,12.1,112.4,4.0,62.912,10.602,8.967,0.588,296596,191,6.0,0.0,0.0,0.0,0.0,350.0,0,0,1,0.0,11.7,50920.0,0.0,1.276,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,7639,7639,1,1,1,1,96.7
1400,0,1400,1178.0,0.0,1178.0,1047.1,0.0,1047.1,85.5,5.9,144.6,2.0,35.411,4.465,3.363,0.039,74399,17,148.1,0.0,0.0,0.0,0.0,16775.0,0,1,0,18.9,137.3,486274.0,25.9,0.583,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3501,3458,0,1,0,0,99.3
80,0,80,42.0,0.0,42.0,42.0,0.0,42.0,56.3,6.7,123.7,4.1,35.999,7.239,3.55,1.084,41152,50,2.5,0.0,0.0,0.0,0.0,6407.0,1,0,1,0.0,11.3,49251.0,0.0,1.712,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,426,314,1,1,1,1,94.3
175,0,175,117.8,0.0,117.8,117.8,0.0,117.8,63.3,8.9,112.5,3.6,37.202,10.593,4.026,0.856,68918,84,7.2,0.0,0.0,0.0,0.0,5916.0,0,1,1,0.0,19.8,86561.0,0.0,0.922,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1776,1661,1,1,1,1,94.6
5600,5600,0,4870.9,4870.9,0.0,4866.3,4866.3,0.0,83.6,8.2,126.6,3.0,49.418,8.696,4.902,0.487,111290,454,949.0,26.4,0.0,147.7,1.4,22257.0,0,1,1,35.1,279.9,793208.0,98.3,0.205,1205.0,28,0,1,0,0,0,0,1,0,0,1,0,1,0,1,7215,7209,0,1,0,0,98.0
50,0,50,34.2,0.0,34.2,34.2,0.0,34.2,73.8,13.4,84.0,3.5,34.761,12.269,3.503,1.285,92913,224,2.9,0.0,0.0,0.0,0.0,715.0,0,1,1,0.0,6.6,28744.0,0.0,1.054,0.0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,5199,5199,1,1,1,1,95.7
420,0,420,320.4,0.0,320.4,320.4,0.0,320.4,131.6,9.7,228.2,0.9,48.115,4.648,4.908,0.201,262524,0,71.4,0.0,0.0,0.0,0.0,8854.6,0,1,1,0.0,67.7,295816.0,0.0,1.159,0.0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3287,3284,1,1,1,1,98.5
30,0,30,18.4,0.0,18.4,18.4,0.0,18.4,67.1,8.4,116.7,3.5,35.118,11.013,3.783,0.924,77000,16,1.9,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.3,10074.0,0.0,0.693,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2752,2569,1,1,1,1,96.5
20,0,20,21.0,0.0,21.0,21.0,0.0,21.0,49.7,6.7,41.9,4.7,21.734,4.441,2.416,0.574,24463,787,0.8,0.0,0.0,0.0,0.0,206.0,0,1,1,0.0,10.2,44694.0,0.0,2.6710000000000003,9.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,4566,4566,1,1,1,1,92.8
120,0,120,83.7,0.0,83.7,83.7,0.0,83.7,77.0,11.1,114.3,4.4,44.221,8.785,4.186,1.345,122346,186,17.3,0.0,0.0,0.0,0.0,1722.0,0,1,1,0.0,13.4,58351.0,0.0,0.875,26.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,3287,3287,1,1,1,1,97.9
11,0,11,11.0,11.0,0.0,11.0,11.0,0.0,96.4,10.7,100.3,7.6,30.26,14.056,3.172,1.459,12750,832,1.3,0.0,0.0,0.0,0.0,20.0,1,0,0,0.0,0.0,165.0,0.0,0.08,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5692,5692,1,1,1,1,93.9
45,0,45,40.5,0.0,40.5,40.5,0.0,40.5,91.0,19.7,72.8,6.7,41.822,11.712,4.057,0.892,63167,188,3.3,0.0,0.0,0.0,0.0,491.6,0,1,1,0.0,1.7,7275.0,0.0,0.226,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5874,5874,1,1,1,1,92.1
7000,0,7000,4740.0,0.0,4740.0,4325.7,0.0,4325.7,114.2,9.6,205.9,2.9,56.653,2.3280000000000003,5.79,0.5660000000000001,442514,236,1214.8,0.0,0.0,0.0,0.0,21174.0,0,0,1,0.0,362.6,1582992.0,0.1,0.4589999999999999,397.8,7,0,0,1,0,0,1,1,1,0,1,0,0,0,1,4073,4017,0,1,0,0,98.8
60,0,60,39.0,39.0,0.0,39.0,39.0,0.0,98.1,10.4,196.9,3.3,46.038,11.378,4.708,1.001,60649,75,9.3,0.0,0.0,0.0,0.0,610.0,0,1,1,0.0,9.6,41901.0,0.0,1.348,0.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,8081,8081,1,1,1,1,98.7
70,0,70,65.9,0.0,65.9,65.3,0.0,65.3,69.3,13.7,79.1,5.4,40.158,13.845,3.848,1.2990000000000002,23635,531,6.5,0.0,0.0,0.0,0.0,3564.0,0,1,1,0.0,13.3,58071.0,0.0,1.116,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1099,1178,1,1,1,1,96.0
90,0,90,93.0,0.0,93.0,93.0,0.0,93.0,63.3,8.0,76.4,5.0,39.47,10.21,4.19,0.652,147962,38,9.4,0.0,0.0,0.0,0.0,709.0,0,1,0,0.0,10.1,44163.0,0.0,0.596,131.6,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,4566,4566,1,1,1,1,94.8
60,0,60,50.5,0.0,50.5,50.5,0.0,50.5,107.7,10.4,231.5,6.0,46.323,14.162,4.508,0.943,80412,30,10.7,0.0,0.0,0.0,0.0,180.0,0,1,1,0.0,1.3,5604.0,0.0,0.139,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,5144,5144,1,1,1,1,98.2
12,0,12,4.6,0.0,4.6,4.6,0.0,4.6,114.1,6.5,137.8,4.0,44.172,12.135,4.248,0.762,90038,98,0.7,0.0,0.0,0.0,0.0,463.0,0,1,0,0.0,0.6,2450.0,0.0,0.664,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5118,5118,1,1,1,1,98.4
40,0,40,23.4,0.0,23.4,23.4,0.0,23.4,44.7,6.8,41.3,3.0,24.319000000000003,13.209,2.565,1.739,35333,122,1.2,0.0,0.0,0.0,0.0,302.0,0,1,0,0.0,1.4,5964.0,0.0,0.32,15.2,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,9197,9197,1,1,1,1,95.0
30,0,30,12.1,0.0,12.1,12.1,0.0,12.1,91.9,6.5,114.7,4.0,34.703,11.456,4.259,0.3339999999999999,72250,58,1.1,0.0,0.0,0.0,0.0,104.0,1,0,1,0.0,2.2,9515.0,0.0,0.988,26.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,6951,6951,1,1,1,1,97.5
30,0,30,12.9,12.9,0.0,12.9,12.9,0.0,65.3,9.6,97.8,7.3,31.53,18.991,3.2,1.5590000000000002,17825,638,1.2,0.0,0.0,0.0,0.0,200.0,1,0,0,0.0,5.6,24242.0,0.0,2.362,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,6240,6240,1,1,1,1,91.9
45000,0,45000,38566.6,0.0,38566.6,37747.3,0.0,37747.3,83.1,9.6,183.8,4.5,44.481,10.182,4.582,0.126,209187,199,6767.9,37.9,0.0,235.3,0.0,105859.0,1,0,1,0.0,1449.2,6328568.0,0.0,0.21,0.0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,8067,8066,0,1,0,0,99.2
